systime,devtime,packno,status,controltype,error,limb,mechanism,angle,hocdisp,torque,control,target,desired,controlbound,controldir,controlgain,controlhold,button,trialno,assessmentstate
2025-09-08 14:21:40.110776,14443.195,44877,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-142.94236755371094,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.110776,14443.197,44878,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-141.512939453125,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.110776,14443.199,44879,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-140.09780883789062,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.117845,14443.201000000001,44880,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-138.69683837890625,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.117845,14443.203,44880,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-137.30987548828125,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.120845,14443.205,44881,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-135.93678283691406,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.120845,14443.207,44882,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-134.57742309570312,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.120845,14443.209,44883,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-133.2316436767578,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.120845,14443.211000000001,44884,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-131.89932250976562,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.135557,14443.213,44885,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-130.58033752441406,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.135557,14443.215,44886,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-129.2745361328125,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.135557,14443.217,44887,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-127.9817886352539,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.140991,14443.219000000001,44888,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-126.70197296142578,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.140991,14443.221,44889,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-125.43495178222656,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.140991,14443.223,44890,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-124.18060302734375,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.140991,14443.225,44891,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-122.93879699707031,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.140991,14443.227,44892,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-121.70941162109375,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.149522,14443.229000000001,44893,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-120.49231719970703,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.150530,14443.231,44894,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-119.28739166259766,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.150530,14443.233,44895,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-118.09452056884766,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.150530,14443.235,44896,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-116.91357421875,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.150530,14443.237000000001,44897,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-115.74443817138672,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.150530,14443.239,44898,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-114.58699798583984,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.150530,14443.241,44899,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-113.44113159179688,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.150530,14443.243,44900,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-112.30672454833984,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.150530,14443.245,44901,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-111.18365478515625,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.165348,14443.247000000001,44902,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-110.07181549072266,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.165348,14443.249,44903,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-108.97109985351562,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.165348,14443.251,44904,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-107.88139343261719,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.165348,14443.253,44905,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-106.80258178710938,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.165348,14443.255000000001,44906,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-105.73455810546875,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.165348,14443.257,44907,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-104.67721557617188,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.165348,14443.259,44908,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-103.63044738769531,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.181210,14443.261,44909,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-102.59414672851562,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.181210,14443.263,44910,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-101.56820678710938,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.181210,14443.265,44911,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-100.55252838134766,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.181210,14443.267,44912,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-99.54700469970703,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.181210,14443.269,44913,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-98.5515365600586,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.181210,14443.271,44914,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-97.56602478027344,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.181210,14443.273000000001,44915,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-96.59036254882812,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.181210,14443.275,44916,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-95.62445831298828,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.181210,14443.277,44917,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-94.668212890625,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.181210,14443.279,44918,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-93.7215347290039,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.181210,14443.281,44919,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-92.78431701660156,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.197286,14443.283,44920,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-91.85647583007812,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.213392,14443.285,44921,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-90.93791198730469,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.213392,14443.287,44922,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-90.02853393554688,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.213392,14443.289,44923,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-89.12825012207031,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.221941,14443.291000000001,44924,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-88.23696899414062,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.221941,14443.293,44925,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-87.35459899902344,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.221941,14443.295,44926,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-86.4810562133789,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.221941,14443.297,44927,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-85.61624908447266,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.230599,14443.299,44928,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-84.76008605957031,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.233518,14443.302,44929,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-83.91248321533203,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.234579,14443.304,44930,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-83.07335662841797,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.236638,14443.306,44931,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-82.24262237548828,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.237697,14443.308,44932,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-81.42019653320312,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.238755,14443.31,44933,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-80.60599517822266,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.239814,14443.312,44934,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-79.79993438720703,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.241886,14443.314,44935,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-79.00193786621094,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.241886,14443.316,44936,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-78.21192169189453,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.241886,14443.318000000001,44937,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-77.42980194091797,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.245556,14443.32,44938,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-76.65550231933594,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.245556,14443.322,44939,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-75.88894653320312,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.245556,14443.324,44940,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-75.13005828857422,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.245556,14443.326000000001,44941,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-74.3787612915039,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.245556,14443.328,44942,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-73.63497161865234,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.251574,14443.33,44943,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-72.89862060546875,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.251574,14443.332,44944,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-72.16963195800781,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.251574,14443.334,44945,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-71.44793701171875,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.251574,14443.336000000001,44946,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-70.73345947265625,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.251574,14443.338,44947,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-70.026123046875,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.251574,14443.34,44948,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-69.32585906982422,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.251574,14443.342,44949,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-68.63259887695312,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.251574,14443.344000000001,44950,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-67.94627380371094,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.261577,14443.346,44951,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-67.26681518554688,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.261577,14443.348,44952,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-66.59414672851562,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.261577,14443.35,44953,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-65.92820739746094,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.261577,14443.352,44954,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-65.26892852783203,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.261577,14443.354000000001,44955,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-64.61624145507812,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.261577,14443.356,44956,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-63.9700813293457,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.271677,14443.358,44957,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-63.330379486083984,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.277258,14443.36,44958,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-62.69707489013672,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.281780,14443.362000000001,44959,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-62.070106506347656,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.281780,14443.364,44960,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-61.449405670166016,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.281780,14443.366,44961,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-60.83491134643555,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.281780,14443.368,44962,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-60.2265625,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.281780,14443.37,44963,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-59.624298095703125,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.291813,14443.372000000001,44964,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-59.02805709838867,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.293371,14443.374,44965,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-58.43777847290039,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.293371,14443.376,44966,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-57.85340118408203,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.293371,14443.378,44967,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-57.27486801147461,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.293371,14443.380000000001,44968,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-56.70212173461914,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.293371,14443.382,44969,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-56.135101318359375,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.293371,14443.384,44970,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-55.57374954223633,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.293371,14443.386,44971,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-55.01801300048828,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.301340,14443.388,44972,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-54.46783447265625,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.311617,14443.39,44973,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-53.92315673828125,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.311617,14443.392,44974,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-53.38392639160156,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.311617,14443.394,44975,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-52.8500862121582,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.311617,14443.396,44976,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-52.32158660888672,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.311617,14443.398000000001,44977,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-51.798370361328125,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.311617,14443.4,44978,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-51.28038787841797,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.321473,14443.402,44979,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-50.76758575439453,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.321473,14443.404,44980,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-50.259910583496094,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.321473,14443.406,44981,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-49.7573127746582,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.325091,14443.408,44982,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-49.25973892211914,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.325091,14443.41,44983,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-48.76714324951172,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.325091,14443.412,44984,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-48.27947235107422,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.331509,14443.414,44985,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-47.79667663574219,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.331509,14443.416000000001,44986,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-47.31871032714844,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.331509,14443.418,44987,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-46.845523834228516,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.335532,14443.42,44988,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-46.37706756591797,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.335532,14443.422,44989,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-45.91329574584961,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.341045,14443.424,44990,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-45.45416259765625,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.341550,14443.426,44991,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-44.9996223449707,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.341550,14443.428,44992,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-44.549625396728516,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
2025-09-08 14:21:40.341550,14443.43,44993,11,5,0,1,4,-20.784374237060547,2.1765345804203458,0.0,-44.104129791259766,-25.873241424560547,-25.873241424560547,1.0,0,1.988235294117647,2,1,0,INTRA_TRIAL_REST
